1.5991585418,-0.5143639786,0.2397492708,1.086441524,-0.2883439928,1.5591159873,1.3163296571,5.31462436488758E-05,-5.27975897117505E-05,0.7322796719,-0.0103217838,0.2536988509,-0.1291126098,0.7294425885,-0.0129199338,0.8273811258,2.96924926640393E-05,-2.0374357946741E-05
1.5991585418,-0.5143639786,0.2397492708,1.086441524,-0.2883439928,1.5591159873,1.3163296571,5.31462436488758E-05,-5.27975897117505E-05,0.7322796719,-0.0103217838,0.2536988509,-0.1291126098,0.7294425885,-0.0129199338,0.8273811258,2.96924926640393E-05,-2.0374357946741E-05
1.5991585418,-0.5143639786,0.2397492708,1.086441524,-0.2883439928,1.5591159873,1.3163296571,5.31462436488758E-05,-5.27975897117505E-05,0.7322796719,-0.0103217838,0.2536988509,-0.1291126098,0.7294425885,-0.0129199338,0.8273811258,2.96924926640393E-05,-2.0374357946741E-05
1.5991585418,-0.5143639786,0.2397492708,1.086441524,-0.2883439928,1.5591159873,1.3163296571,5.31462436488758E-05,-5.27975897117505E-05,0.7322796719,-0.0103217838,0.2536988509,-0.1291126098,0.7294425885,-0.0129199338,0.8273811258,2.96924926640393E-05,-2.0374357946741E-05
1.5991585418,-0.5143639786,0.2397492708,1.086441524,-0.2883439928,1.5591159873,1.3163296571,5.31462436488758E-05,-5.27975897117505E-05,0.7322796719,-0.0103217838,0.2536988509,-0.1291126098,0.7294425885,-0.0129199338,0.8273811258,2.96924926640393E-05,-2.0374357946741E-05
1.5991585418,-0.5143639786,0.2397492708,1.086441524,-0.2883439928,1.5591159873,1.3163296571,5.31462436488758E-05,-5.27975897117505E-05,0.7322796719,-0.0103217838,0.2536988509,-0.1291126098,0.7294425885,-0.0129199338,0.8273811258,2.96924926640393E-05,-2.0374357946741E-05
1.5991585418,-0.5143639786,0.2397492708,1.086441524,-0.2883439928,1.5591159873,1.3163296571,5.31462436488758E-05,-5.27975897117505E-05,0.7322796719,-0.0103217838,0.2536988509,-0.1291126098,0.7294425885,-0.0129199338,0.8273811258,2.96924926640393E-05,-2.0374357946741E-05
1.5991585418,-0.5143639786,0.2397492708,1.086441524,-0.2883439928,1.5591159873,1.3163296571,5.31462436488758E-05,-5.27975897117505E-05,0.7322796719,-0.0103217838,0.2536988509,-0.1291126098,0.7294425885,-0.0129199338,0.8273811258,2.96924926640393E-05,-2.0374357946741E-05
1.5991585418,-0.5143639786,0.2397492708,1.086441524,-0.2883439928,1.5591159873,1.3163296571,5.31462436488758E-05,-5.27975897117505E-05,0.7322796719,-0.0103217838,0.2536988509,-0.1291126098,0.7294425885,-0.0129199338,0.8273811258,2.96924926640393E-05,-2.0374357946741E-05
1.5991585418,-0.5143639786,0.2397492708,1.086441524,-0.2883439928,1.5591159873,1.3163296571,5.31462436488758E-05,-5.27975897117505E-05,0.7322796719,-0.0103217838,0.2536988509,-0.1291126098,0.7294425885,-0.0129199338,0.8273811258,2.96924926640393E-05,-2.0374357946741E-05
1.5991585418,-0.5143639786,0.2397492708,1.086441524,-0.2883439928,1.5591159873,1.3163296571,5.31462436488758E-05,-5.27975897117505E-05,0.7322796719,-0.0103217838,0.2536988509,-0.1291126098,0.7294425885,-0.0129199338,0.8273811258,2.96924926640393E-05,-2.0374357946741E-05
1.5991585418,-0.5143639786,0.2397492708,1.086441524,-0.2883439928,1.5591159873,1.3163296571,5.31462436488758E-05,-5.27975897117505E-05,0.7322796719,-0.0103217838,0.2536988509,-0.1291126098,0.7294425885,-0.0129199338,0.8273811258,2.96924926640393E-05,-2.0374357946741E-05
1.5991585418,-0.5143639786,0.2397492708,1.086441524,-0.2883439928,1.5591159873,1.3163296571,5.31462436488758E-05,-5.27975897117505E-05,0.7322796719,-0.0103217838,0.2536988509,-0.1291126098,0.7294425885,-0.0129199338,0.8273811258,2.96924926640393E-05,-2.0374357946741E-05
