1.599158541831693148e+00,5.143639785935280040e-01,-2.397492707512496879e-01,1.086441524017938365e+00,2.883439927778425060e-01,1.559115987264076741e+00,1.316329657132408348e+00,5.314624364887581709e-05,-5.279758971175052415e-05,7.322796719256433606e-01,1.032178378569420865e-02,-2.536988508998533343e-01,-1.291126098391002230e-01,-7.294425884826586381e-01,-1.291993378041806501e-02,8.273811257559686716e-01,2.969249266403929086e-05,-2.037435794674095799e-05
1.599158541831693148e+00,5.143639785935280040e-01,-2.397492707512496879e-01,1.086441524017938365e+00,2.883439927778425060e-01,1.559115987264076741e+00,1.316329657132408348e+00,5.314624364887581709e-05,-5.279758971175052415e-05,7.322796719256433606e-01,1.032178378569420865e-02,-2.536988508998533343e-01,-1.291126098391002230e-01,-7.294425884826586381e-01,-1.291993378041806501e-02,8.273811257559686716e-01,2.969249266403929086e-05,-2.037435794674095799e-05
1.599158541831693148e+00,5.143639785935280040e-01,-2.397492707512496879e-01,1.086441524017938365e+00,2.883439927778425060e-01,1.559115987264076741e+00,1.316329657132408348e+00,5.314624364887581709e-05,-5.279758971175052415e-05,7.322796719256433606e-01,1.032178378569420865e-02,-2.536988508998533343e-01,-1.291126098391002230e-01,-7.294425884826586381e-01,-1.291993378041806501e-02,8.273811257559686716e-01,2.969249266403929086e-05,-2.037435794674095799e-05
1.622988216879356127e+00,5.317479506184140670e-01,-2.216133690349704477e-01,1.115768831665850724e+00,3.003609419051757046e-01,1.520062718707115845e+00,1.340379693422758534e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.107108481204463812e-01,7.209189363860309951e-01,4.174591162564289526e-01,1.838979869460307670e-01,2.253312682050416793e-01,-6.982703852288028035e-01,6.323014076722480725e-01,-5.462867076926420509e-08,-3.491366105101458277e-05
1.654834860329827295e+00,5.712769446749128566e-01,-2.021864676913500414e-01,1.135728131990424439e+00,3.082925012818311106e-01,1.480892378684738109e+00,1.366298365097544876e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.068936010781017965e-01,1.047074570310386754e+00,1.816847793289435020e-01,-9.377435229268887840e-02,-2.390664968700531925e-02,-4.627488273839694966e-01,6.931963078529858047e-01,1.559305343733856353e-05,-8.460575643463814693e-06
1.690179232628956862e+00,6.221114569972483466e-01,-1.881653112259265570e-01,1.147842178877271246e+00,3.115791784905000972e-01,1.429895829439707278e+00,1.393180395742022570e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.340735554342790570e-01,1.293750609146877562e+00,6.529151266756932914e-02,-3.166036900270113863e-01,-4.037765691967125370e-02,-7.331356949678293766e-01,6.996979802284427619e-01,9.424194037825640903e-06,-6.874808214938820147e-06
1.723775658025411328e+00,6.636839101637977967e-01,-1.897961998894037161e-01,1.107168904413459387e+00,3.181133412475361522e-01,1.397014596732784497e+00,1.422236296916169485e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.678119163467712616e-01,7.702055973672004008e-01,-1.681222184683116572e-01,-1.122311282021241974e+00,-4.201329809033871321e-03,-4.407448588337293804e-01,7.235033666121629681e-01,1.283372746532660705e-05,1.707101145484201889e-06
1.751150513451582347e+00,6.892359625111422750e-01,-2.006508820252030922e-01,1.072516264509524087e+00,3.071589524425842876e-01,1.365131432289389934e+00,1.448357580454230575e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.886497413844753446e-01,5.510094772471766378e-01,-3.552570996562334771e-01,-7.541412762777589540e-01,-3.101832060885554299e-01,-5.665869330073889376e-01,5.893480178256109703e-01,2.354602260067697350e-05,-2.628190638507863819e-06
1.770275313576123111e+00,7.049666508430739720e-01,-2.196020013661843517e-01,1.035714174874059923e+00,2.926847392882891974e-01,1.342778918863549498e+00,1.469699056683744010e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.386665171142875241e-01,3.069900547322306217e-01,-4.260304053135355873e-01,-7.641887817194464860e-01,-2.890150639306623970e-01,-3.840159247920709729e-01,4.538893201058852855e-01,2.560835485182121890e-05,-9.574632743672575148e-06
1.779570696617039705e+00,7.227145039114934999e-01,-2.335767387049343113e-01,1.010379268492954230e+00,2.790376061208282854e-01,1.304683747779801894e+00,1.485670897893223596e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.438298307277290911e-01,5.476006142827903878e-01,-3.222990450740182977e-01,-7.002854863881456948e-01,-1.988852310323432626e-01,-6.997410412293720849e-01,3.318066723192935608e-01,2.276925574947968422e-04,-2.366353897052812967e-04
1.782473229994846475e+00,7.488459014377613077e-01,-2.418660657847423179e-01,9.764754514145086439e-01,2.769685026678663231e-01,1.265487815594624754e+00,1.498342974424003327e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.053981536805628672e-02,6.825285766399414866e-01,-1.887732859127811413e-01,-9.486942014720508576e-01,2.971438649584198441e-02,-6.065310718657518363e-01,2.810125347324342604e-01,1.550236827624538159e-04,-1.580863319338913337e-04
1.783228342686010715e+00,7.789256836214722979e-01,-2.484070554326557878e-01,9.378960441726240660e-01,2.765205186306349261e-01,1.227225273622910340e+00,1.509413381200899185e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.750566820187727163e-03,7.555045716232856590e-01,-1.926964941197947812e-01,-1.031766923106767653e+00,3.766727796517736065e-02,-5.871836392445439756e-01,2.451112883239066620e-01,1.036051355477077642e-04,-1.074957073398029680e-04
1.782541220740060384e+00,8.114410657296189378e-01,-2.548759383876584850e-01,8.959878107636823907e-01,2.767940705050170314e-01,1.189356142684804052e+00,1.519056850297163530e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.761188040970249599e-02,7.990604643531739049e-01,-1.906263206022859313e-01,-1.110610943857229582e+00,6.032277940576193098e-02,-5.688806960025306614e-01,2.141970296670150931e-01,6.871818147457193018e-05,-7.365503993927817461e-05
1.780545514640590854e+00,8.444511339831305419e-01,-2.626560091649209894e-01,8.525552962536969703e-01,2.762610691068134727e-01,1.155125692008531546e+00,1.527411333935061011e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.735480232780283183e-02,7.878107886044370956e-01,-2.180775605565466457e-01,-1.117702840379680929e+00,5.265777460181102210e-02,-4.888664477209663239e-01,1.790762153742623264e-01,4.547498979278789079e-05,-5.068451681438249979e-05
1.776527046428766576e+00,8.775860359711414871e-01,-2.698639663762188445e-01,8.082564457743879327e-01,2.765760594260925909e-01,1.121447673916015297e+00,1.534363115108962949e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.155505797032734261e-01,7.963667810907841815e-01,-1.932561063486909758e-01,-1.152963881130059987e+00,7.989033097878668610e-02,-4.880706773413984179e-01,1.485354881442097486e-01,2.896356951189366213e-05,-3.602524089758242818e-05
1.770603193296660605e+00,9.121042043789187037e-01,-2.759811552793203782e-01,7.631287754795758049e-01,2.774411557655139804e-01,1.086617793526350573e+00,1.540177911836378311e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.569002149090161502e-01,8.361439368493451818e-01,-1.767188761861371582e-01,-1.191332787526794279e+00,9.857785631162276074e-02,-5.047640688622883065e-01,1.235946182169788965e-01,1.744100654393172871e-05,-2.651059528435271401e-05
1.762817244602187028e+00,9.496322748560223070e-01,-2.810335845021209034e-01,7.170906818283794282e-01,2.786956083600240497e-01,1.049009485777102624e+00,1.544996152122465549e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.975663203604834106e-01,9.143376544679626683e-01,-1.653335642667033145e-01,-1.246302733121322559e+00,1.187809031765383605e-01,-5.488901871465885485e-01,1.021236762290878980e-01,8.847223606755875313e-06,-2.091244867198544145e-05
1.753927376373572988e+00,9.876777196696313599e-01,-2.865517913835262109e-01,6.688553322573640436e-01,2.809091565218072573e-01,1.014898231551204510e+00,1.549055533963902054e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.201893218624923210e-01,8.829031911962348378e-01,-1.663170123530178512e-01,-1.251148660781276956e+00,1.321632871555122601e-01,-4.721836945683833831e-01,8.439736589121163424e-02,4.030889113329712257e-06,-1.614618525773352532e-05
1.743273277219634210e+00,1.028309228109006934e+00,-2.898779129102407315e-01,6.192900619115151439e-01,2.833935307317728691e-01,9.732797730623918842e-01,1.552411037683093742e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.615698047047548269e-01,9.917680958969121718e-01,-1.327016215927409593e-01,-1.359170381906316560e+00,1.524087804176142147e-01,-6.505982687319673552e-01,7.339025973842153161e-02,-2.750922761923659017e-07,-1.394659787018673489e-05
1.732139710841229308e+00,1.068817028075445430e+00,-2.938979630381958752e-01,5.673489838665740637e-01,2.871864309182651787e-01,9.371962464445576790e-01,1.555340468394376119e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.621659844140232232e-01,9.195631079438985056e-01,-1.367763543618907285e-01,-1.318072214647194373e+00,1.597836213318441778e-01,-5.115138067037803271e-01,6.343224084049092770e-02,-2.461793700234872388e-06,-1.172163961983042980e-05
1.719789288191439836e+00,1.112178724548017028e+00,-2.944661252768616122e-01,5.130094585372672045e-01,2.913827422981190018e-01,8.894412948123032736e-01,1.557778761413910251e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.908089488448726279e-01,1.062164744670148320e+00,-8.333017919279168961e-02,-1.484761926135639509e+00,1.798536179443764871e-01,-8.128019441104593623e-01,6.322475032430112385e-02,-3.955449069160234364e-06,-1.019617629534445948e-05
1.707190000147403408e+00,1.157954715497221398e+00,-2.961035943939293036e-01,4.569990882957530864e-01,2.956098861115105669e-01,8.431258674039288081e-01,1.560325660657747804e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.896102677515275392e-01,1.063185641625061129e+00,-1.167325656500473319e-01,-1.446943518071983625e+00,1.695774252565379059e-01,-7.361643501404598888e-01,6.573384810505264464e-02,-6.388039083151063325e-06,-1.093937365362784270e-05
1.693911201200227756e+00,1.206235905779454498e+00,-2.966311232493067940e-01,4.011899278488825216e-01,2.996247454613875649e-01,7.918184394654189662e-01,1.562521692407111695e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.065301636345120762e-01,1.150139680995621250e+00,-1.021795931123127416e-01,-1.498228688861746427e+00,1.708031617804919855e-01,-8.829546221335827783e-01,6.336804379243864138e-02,-7.737041587830920661e-06,-1.118343362489713277e-05
1.680241533726560377e+00,1.257462177870798170e+00,-2.966714533931581466e-01,3.450609924987699806e-01,3.039001378687699040e-01,7.380805298242013590e-01,1.564376956661002849e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.072753755495981620e-01,1.205276524619808054e+00,-1.056902403581939931e-01,-1.497338500020051644e+00,1.673137597678829025e-01,-9.334871071141378485e-01,6.236264151614903661e-02,-9.049448217939251135e-06,-1.325433034059700305e-05
1.666618885181528675e+00,1.311594830950049806e+00,-2.959614353257984387e-01,2.875312566599967368e-01,3.082385957666898824e-01,6.779885673194574469e-01,1.565994397565641183e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.027046452540712584e-01,1.282771832882834362e+00,-1.049514364953375578e-01,-1.550686970583486923e+00,1.578617451849383124e-01,-1.112922955768924416e+00,6.802422489175928566e-02,-9.827399600865334317e-06,-1.266585545593620098e-05
1.653205618880056571e+00,1.369580072584874575e+00,-2.944936471540255396e-01,2.288733153463729242e-01,3.124264753619051538e-01,6.095567676110403843e-01,1.567366984172979594e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.960803914151834970e-01,1.388025711106836368e+00,-1.091707763477935689e-01,-1.588819387596535959e+00,1.401316081953546400e-01,-1.331086421001463682e+00,7.506505265905150104e-02,-1.102919402490857892e-05,-1.335171468728795395e-05
1.640835301410408453e+00,1.431814386515759541e+00,-2.936892038452533216e-01,1.669995664379249622e-01,3.156535148328056817e-01,5.318104535319905235e-01,1.568875062432360412e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.652016406457572972e-01,1.486956213548909167e+00,-1.148707047517712881e-01,-1.572613286650317077e+00,9.817853457493651292e-02,-1.674871038780717747e+00,8.188148861576691195e-02,4.101331215727285636e-06,-9.506840109678577462e-06
1.630383136605415562e+00,1.496184875471936238e+00,-2.952029013356721743e-01,1.059492554097646172e-01,3.163638823137520095e-01,4.464573674231699374e-01,1.571028718312537320e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.312030600072502717e-01,1.564471448663513842e+00,-2.287351153456103070e-01,-1.660164225068936128e+00,-4.673844945752018282e-02,-1.793750921773823226e+00,1.557033390312499155e-01,-3.391095729724618571e-05,6.367691784618337319e-06
1.621613603427669803e+00,1.565412524861435450e+00,-2.973112805454412033e-01,4.783029381763866800e-02,3.150064451922020003e-01,3.437276096356129962e-01,1.572268932329498492e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.914584506811738418e-01,1.706187821933783155e+00,-1.613275501808166812e-01,-1.357175538952253513e+00,-2.056979768943827114e-02,-2.567013399212846103e+00,8.667216605280998742e-02,5.008417390530832966e-06,-7.857240551402782966e-06
1.615086989569612497e+00,1.633296342017883207e+00,-3.044791133368054958e-01,-4.081741099099599028e-04,3.114941208936093386e-01,2.297488264380161960e-01,1.575073018612450637e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.456570924321472504e-01,1.570080624208084918e+00,-3.088947761528023639e-01,-1.077167218902039814e+00,-1.294247939441040551e-01,-2.696176165617976572e+00,1.682348032477537503e-01,7.763036228416569364e-05,-1.071119151999583915e-04
